feature_set,method,heldout_source,n_eval,n_positive,observed_rate,mean_predicted_probability,predicted_minus_observed_rate
pair::particle_vs_context_mean_last_minus_first+particle_norm_min,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.40117932693459457,-0.5988206730654054
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,raw,11_c2_x10_050723,3,3,1.0,0.4712477136099813,-0.5287522863900187
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,raw,12_c2_x10_070723,6,6,1.0,0.5564253790058629,-0.44357462099413714
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5919919450395299,0.5919919450395299
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5401020770031884,0.5401020770031884
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.08875558419050832,-0.5779110824761583
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5187283543684189,-0.4812716456315811
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.6845818050811912,0.6845818050811912
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,raw,5_c2_x10_260623,6,3,0.5,0.5226387778207418,0.02263877782074175
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,raw,9_c2_x10_010723,9,9,1.0,0.5176147548947229,-0.48238524510527714
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.4957066302528255,-0.5042933697471745
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.49258574134947053,-0.5074142586505295
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.6794670231715559,0.6794670231715559
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.5071739686615419,0.5071739686615419
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5099877935656307,-0.1566788731010359
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.4386176723360109,-0.5613823276639891
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5764836655168375,0.5764836655168375
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.488269218749631,-0.011730781250369027
pair::particle_vs_context_mean_last_minus_first+particle_norm_range,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.4996506185977144,-0.5003493814022856
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,raw,11_c2_x10_050723,3,3,1.0,0.469821708017142,-0.5301782919828579
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,raw,12_c2_x10_070723,6,6,1.0,0.5502722892441382,-0.4497277107558618
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.6039754267200959,0.6039754267200959
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5445289787549344,0.5445289787549344
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.09218099242956193,-0.5744856742371047
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5398089595232547,-0.4601910404767453
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.6743748371424004,0.6743748371424004
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,raw,5_c2_x10_260623,6,3,0.5,0.5277457709979766,0.027745770997976593
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,raw,9_c2_x10_010723,9,9,1.0,0.5127910817504459,-0.48720891824955415
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.498558995643925,-0.5014410043560751
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4984857877525253,-0.5015142122474747
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.707403286716615,0.707403286716615
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.502399955026567,0.502399955026567
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5238841660293461,-0.14278250063732056
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.4584757485344443,-0.5415242514655557
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5795084464241385,0.5795084464241385
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.49050227832398313,-0.009497721676016868
pair::particle_vs_context_mean_last_minus_first+particle_norm_std,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5001140941089628,-0.4998859058910372
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,raw,11_c2_x10_050723,3,3,1.0,0.34142817516618457,-0.6585718248338155
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,raw,12_c2_x10_070723,6,6,1.0,0.5216306039929737,-0.4783693960070263
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5179993948365446,0.5179993948365446
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5170130814007315,0.5170130814007315
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.10699233861436747,-0.5596743280522991
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5722196312131691,-0.4277803687868309
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.45933835654905025,0.45933835654905025
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,raw,5_c2_x10_260623,6,3,0.5,0.4821200038349028,-0.017879996165097223
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,raw,9_c2_x10_010723,9,9,1.0,0.5227031905777243,-0.4772968094222757
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.3594538468783757,-0.6405461531216243
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4877849292312943,-0.5122150707687056
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.46550693961758194,0.46550693961758194
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.4623784284178916,0.4623784284178916
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5207731546310409,-0.14589351203562573
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5098362395767635,-0.4901637604232365
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.4853338501727988,0.4853338501727988
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4680731806342142,-0.031926819365785786
pair::particle_vs_context_mean_last_minus_first+particle_prior_area_fraction,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5132233318777077,-0.48677666812229226
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,raw,11_c2_x10_050723,3,3,1.0,0.44474153097407293,-0.555258469025927
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,raw,12_c2_x10_070723,6,6,1.0,0.5205581352796934,-0.4794418647203066
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5445100388889981,0.5445100388889981
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.520489312214908,0.520489312214908
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.11801767704865276,-0.5486489896180139
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5171049800630504,-0.4828950199369496
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.8432156625678955,0.8432156625678955
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,raw,5_c2_x10_260623,6,3,0.5,0.49504066814797776,-0.004959331852022242
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,raw,9_c2_x10_010723,9,9,1.0,0.5124162500572614,-0.48758374994273856
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.4998787446802562,-0.5001212553197438
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.49996491374522445,-0.5000350862547756
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.598946819553393,0.598946819553393
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.5082020513030984,0.5082020513030984
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5340400767681559,-0.13262658989851073
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.46428855444227934,-0.5357114455577207
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.6419257524168971,0.6419257524168971
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5056598279197703,0.005659827919770266
pair::particle_vs_context_mean_slope+particle_heterogeneity_rank,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.4994398065670891,-0.5005601934329109
pair::particle_vs_context_mean_slope+particle_norm_cv,raw,11_c2_x10_050723,3,3,1.0,0.46891605701411204,-0.531083942985888
pair::particle_vs_context_mean_slope+particle_norm_cv,raw,12_c2_x10_070723,6,6,1.0,0.5388302682651719,-0.4611697317348281
pair::particle_vs_context_mean_slope+particle_norm_cv,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5209045495067745,0.5209045495067745
pair::particle_vs_context_mean_slope+particle_norm_cv,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5128235453660641,0.5128235453660641
pair::particle_vs_context_mean_slope+particle_norm_cv,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.127106328232237,-0.5395603384344296
pair::particle_vs_context_mean_slope+particle_norm_cv,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5289732725000849,-0.47102672749991514
pair::particle_vs_context_mean_slope+particle_norm_cv,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.8066506517090591,0.8066506517090591
pair::particle_vs_context_mean_slope+particle_norm_cv,raw,5_c2_x10_260623,6,3,0.5,0.4998653020715366,-0.0001346979284633787
pair::particle_vs_context_mean_slope+particle_norm_cv,raw,9_c2_x10_010723,9,9,1.0,0.48961407156324366,-0.5103859284367563
pair::particle_vs_context_mean_slope+particle_norm_cv,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.5054360963928388,-0.4945639036071612
pair::particle_vs_context_mean_slope+particle_norm_cv,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5041011321938594,-0.49589886780614056
pair::particle_vs_context_mean_slope+particle_norm_cv,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5968109944287692,0.5968109944287692
pair::particle_vs_context_mean_slope+particle_norm_cv,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.49676819987024246,0.49676819987024246
pair::particle_vs_context_mean_slope+particle_norm_cv,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5761305665906729,-0.09053610007599378
pair::particle_vs_context_mean_slope+particle_norm_cv,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.4697543934360335,-0.5302456065639665
pair::particle_vs_context_mean_slope+particle_norm_cv,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.6378832719650528,0.6378832719650528
pair::particle_vs_context_mean_slope+particle_norm_cv,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.4992120676196654,-0.0007879323803345883
pair::particle_vs_context_mean_slope+particle_norm_cv,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.4948144172479523,-0.5051855827520477
pair::particle_vs_context_mean_slope+particle_norm_max,raw,11_c2_x10_050723,3,3,1.0,0.44617860658026753,-0.5538213934197325
pair::particle_vs_context_mean_slope+particle_norm_max,raw,12_c2_x10_070723,6,6,1.0,0.5024999004192652,-0.4975000995807348
pair::particle_vs_context_mean_slope+particle_norm_max,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.8242548740047325,0.8242548740047325
pair::particle_vs_context_mean_slope+particle_norm_max,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.5241009981324837,0.5241009981324837
pair::particle_vs_context_mean_slope+particle_norm_max,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.11078168086745468,-0.555884985799212
pair::particle_vs_context_mean_slope+particle_norm_max,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.4483105457303718,-0.5516894542696282
pair::particle_vs_context_mean_slope+particle_norm_max,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5135655222001012,0.5135655222001012
pair::particle_vs_context_mean_slope+particle_norm_max,raw,5_c2_x10_260623,6,3,0.5,0.4903764460305671,-0.009623553969432874
pair::particle_vs_context_mean_slope+particle_norm_max,raw,9_c2_x10_010723,9,9,1.0,0.4459981507623667,-0.5540018492376333
pair::particle_vs_context_mean_slope+particle_norm_max,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.4771999394199313,-0.5228000605800687
pair::particle_vs_context_mean_slope+particle_norm_max,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.4781887284960778,-0.5218112715039223
pair::particle_vs_context_mean_slope+particle_norm_max,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.8332830349555441,0.8332830349555441
pair::particle_vs_context_mean_slope+particle_norm_max,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.450512854133206,0.450512854133206
pair::particle_vs_context_mean_slope+particle_norm_max,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.09836895790063793,-0.5682977087660287
pair::particle_vs_context_mean_slope+particle_norm_max,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.41843831126583503,-0.581561688734165
pair::particle_vs_context_mean_slope+particle_norm_max,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.48077257135383683,0.48077257135383683
pair::particle_vs_context_mean_slope+particle_norm_max,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.41319882046134043,-0.08680117953865957
pair::particle_vs_context_mean_slope+particle_norm_max,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.501640428184138,-0.498359571815862
pair::particle_vs_context_mean_slope+particle_norm_mean,raw,11_c2_x10_050723,3,3,1.0,0.4632181621542372,-0.5367818378457627
pair::particle_vs_context_mean_slope+particle_norm_mean,raw,12_c2_x10_070723,6,6,1.0,0.503316094694826,-0.49668390530517403
pair::particle_vs_context_mean_slope+particle_norm_mean,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.7005266229721228,0.7005266229721228
pair::particle_vs_context_mean_slope+particle_norm_mean,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.4439646953760543,0.4439646953760543
pair::particle_vs_context_mean_slope+particle_norm_mean,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.1684292462158468,-0.49823742045081987
pair::particle_vs_context_mean_slope+particle_norm_mean,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5182991728107154,-0.48170082718928464
pair::particle_vs_context_mean_slope+particle_norm_mean,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.5892040428162388,0.5892040428162388
pair::particle_vs_context_mean_slope+particle_norm_mean,raw,5_c2_x10_260623,6,3,0.5,0.3602561543460428,-0.1397438456539572
pair::particle_vs_context_mean_slope+particle_norm_mean,raw,9_c2_x10_010723,9,9,1.0,0.37704970927203596,-0.622950290727964
pair::particle_vs_context_mean_slope+particle_norm_mean,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.45473054710666655,-0.5452694528933335
